break_angle,min_break_mass,merge_angle,debounce_ms,jaccard_threshold,break_method,angle_map,tp,fp,fn,total_errors,precision,recall,f1,n_bounds,n_markers
65,0.75,30,150,0.5,hybrid,dissonance,58,16,58,74,78.4,50.0,61.05,74,116
35,0.75,15,150,0.5,hybrid,dissonance,61,19,55,74,76.2,52.6,62.24,80,116
35,0.75,30,150,0.5,hybrid,dissonance,61,19,55,74,76.2,52.6,62.24,80,116
15,0.75,20,150,0.375,hybrid,dissonance,62,20,54,74,75.6,53.4,62.63,82,116
15,0.75,25,150,0.375,hybrid,dissonance,62,20,54,74,75.6,53.4,62.63,82,116
15,0.75,30,150,0.375,hybrid,dissonance,62,20,54,74,75.6,53.4,62.63,82,116
65,0.75,5,100,0.5,hybrid,dissonance,80,38,36,74,67.8,69.0,68.38,118,116
55,0.75,10,100,0.5,hybrid,dissonance,81,39,35,74,67.5,69.8,68.64,120,116
55,0.75,30,100,0.375,hybrid_split,dissonance,85,43,31,74,66.4,73.3,69.67,128,116
65,0.75,25,100,0.375,hybrid_split,dissonance,85,43,31,74,66.4,73.3,69.67,128,116
55,0.75,15,75,0.375,hybrid,dissonance,91,49,25,74,65.0,78.4,71.09,140,116
25,0.75,25,75,0.125,hybrid,dissonance,97,55,19,74,63.8,83.6,72.39,152,116
25,0.75,25,100,0.375,hybrid_split,dissonance,97,55,19,74,63.8,83.6,72.39,152,116
25,0.75,30,100,0.375,hybrid_split,dissonance,97,55,19,74,63.8,83.6,72.39,152,116
65,0.75,10,75,0.5,hybrid,dissonance,98,56,18,74,63.6,84.5,72.59,154,116
65,0.75,15,10,0.5,hybrid,dissonance,99,57,17,74,63.5,85.3,72.79,156,116
65,0.75,15,10,0.5,hybrid_split,dissonance,99,57,17,74,63.5,85.3,72.79,156,116
65,0.75,15,25,0.5,hybrid,dissonance,99,57,17,74,63.5,85.3,72.79,156,116
65,0.75,15,25,0.5,hybrid_split,dissonance,99,57,17,74,63.5,85.3,72.79,156,116
65,0.75,15,50,0.5,hybrid,dissonance,99,57,17,74,63.5,85.3,72.79,156,116
65,0.75,15,50,0.5,hybrid_split,dissonance,99,57,17,74,63.5,85.3,72.79,156,116
15,0.75,20,100,0.375,hybrid_split,dissonance,100,58,16,74,63.3,86.2,72.99,158,116
15,0.75,30,75,0.125,hybrid,dissonance,102,60,14,74,63.0,87.9,73.38,162,116
25,0.75,30,75,0.25,hybrid_split,dissonance,102,60,14,74,63.0,87.9,73.38,162,116
15,0.75,20,75,0.125,hybrid,dissonance,103,61,13,74,62.8,88.8,73.57,164,116
15,0.75,25,75,0.125,hybrid,dissonance,103,61,13,74,62.8,88.8,73.57,164,116
25,0.75,25,75,0.25,hybrid_split,dissonance,103,61,13,74,62.8,88.8,73.57,164,116
45,0.75,20,75,0.5,hybrid,dissonance,103,61,13,74,62.8,88.8,73.57,164,116
15,0.75,30,75,0.25,hybrid,dissonance,104,62,12,74,62.7,89.7,73.76,166,116
15,0.75,20,75,0.25,hybrid,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
15,0.75,25,75,0.25,hybrid,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
25,0.75,30,10,0.25,hybrid,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
25,0.75,30,10,0.25,hybrid_split,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
25,0.75,30,25,0.25,hybrid,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
25,0.75,30,25,0.25,hybrid_split,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
25,0.75,30,50,0.25,hybrid,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
25,0.75,30,50,0.25,hybrid_split,dissonance,105,63,11,74,62.5,90.5,73.94,168,116
25,0.75,25,10,0.25,hybrid,dissonance,106,64,10,74,62.4,91.4,74.13,170,116
25,0.75,25,10,0.25,hybrid_split,dissonance,106,64,10,74,62.4,91.4,74.13,170,116
25,0.75,25,25,0.25,hybrid,dissonance,106,64,10,74,62.4,91.4,74.13,170,116
25,0.75,25,25,0.25,hybrid_split,dissonance,106,64,10,74,62.4,91.4,74.13,170,116
25,0.75,25,50,0.25,hybrid,dissonance,106,64,10,74,62.4,91.4,74.13,170,116
25,0.75,25,50,0.25,hybrid_split,dissonance,106,64,10,74,62.4,91.4,74.13,170,116
35,0.75,20,75,0.5,hybrid,dissonance,106,64,10,74,62.4,91.4,74.13,170,116
15,0.75,15,150,0.125,hybrid,dissonance,58,17,58,75,77.3,50.0,60.73,75,116
15,0.75,20,150,0.125,hybrid,dissonance,58,17,58,75,77.3,50.0,60.73,75,116
15,0.75,25,150,0.125,hybrid,dissonance,58,17,58,75,77.3,50.0,60.73,75,116
15,0.75,30,150,0.125,hybrid,dissonance,58,17,58,75,77.3,50.0,60.73,75,116
55,0.75,30,100,0.25,hybrid,dissonance,59,18,57,75,76.6,50.9,61.14,77,116
15,0.75,15,150,0.5,hybrid,dissonance,62,21,54,75,74.7,53.4,62.31,83,116
45,0.75,20,100,0.25,hybrid,dissonance,69,28,47,75,71.1,59.5,64.79,97,116
55,0.75,25,75,0.25,hybrid,dissonance,69,28,47,75,71.1,59.5,64.79,97,116
25,0.75,5,100,0.125,hybrid_split,dissonance,79,38,37,75,67.5,68.1,67.81,117,116
25,0.75,15,100,0.125,hybrid_split,dissonance,80,39,36,75,67.2,69.0,68.09,119,116
45,0.75,10,100,0.5,hybrid,dissonance,82,41,34,75,66.7,70.7,68.62,123,116
65,0.75,5,10,0.375,hybrid,dissonance,83,42,33,75,66.4,71.6,68.88,125,116
65,0.75,5,10,0.375,hybrid_split,dissonance,83,42,33,75,66.4,71.6,68.88,125,116
65,0.75,5,25,0.375,hybrid,dissonance,83,42,33,75,66.4,71.6,68.88,125,116
65,0.75,5,25,0.375,hybrid_split,dissonance,83,42,33,75,66.4,71.6,68.88,125,116
65,0.75,5,50,0.375,hybrid,dissonance,83,42,33,75,66.4,71.6,68.88,125,116
65,0.75,5,50,0.375,hybrid_split,dissonance,83,42,33,75,66.4,71.6,68.88,125,116
65,0.75,30,100,0.375,hybrid_split,dissonance,83,42,33,75,66.4,71.6,68.88,125,116
65,0.75,5,75,0.375,hybrid_split,dissonance,85,44,31,75,65.9,73.3,69.39,129,116
25,0.75,5,75,0.25,hybrid,dissonance,86,45,30,75,65.6,74.1,69.64,131,116
25,0.75,5,75,0.125,hybrid_split,dissonance,87,46,29,75,65.4,75.0,69.88,133,116
55,0.75,5,10,0.375,hybrid,dissonance,87,46,29,75,65.4,75.0,69.88,133,116
55,0.75,5,10,0.375,hybrid_split,dissonance,87,46,29,75,65.4,75.0,69.88,133,116
55,0.75,5,25,0.375,hybrid,dissonance,87,46,29,75,65.4,75.0,69.88,133,116
55,0.75,5,25,0.375,hybrid_split,dissonance,87,46,29,75,65.4,75.0,69.88,133,116
55,0.75,5,50,0.375,hybrid,dissonance,87,46,29,75,65.4,75.0,69.88,133,116
55,0.75,5,50,0.375,hybrid_split,dissonance,87,46,29,75,65.4,75.0,69.88,133,116
25,0.75,5,10,0.25,hybrid,dissonance,90,49,26,75,64.7,77.6,70.59,139,116
25,0.75,5,10,0.25,hybrid_split,dissonance,90,49,26,75,64.7,77.6,70.59,139,116
25,0.75,5,25,0.25,hybrid,dissonance,90,49,26,75,64.7,77.6,70.59,139,116
25,0.75,5,25,0.25,hybrid_split,dissonance,90,49,26,75,64.7,77.6,70.59,139,116
25,0.75,5,50,0.25,hybrid,dissonance,90,49,26,75,64.7,77.6,70.59,139,116
25,0.75,5,50,0.25,hybrid_split,dissonance,90,49,26,75,64.7,77.6,70.59,139,116
35,0.75,30,100,0.375,hybrid_split,dissonance,94,53,22,75,63.9,81.0,71.48,147,116
25,0.75,30,75,0.125,hybrid_split,dissonance,99,58,17,75,63.1,85.3,72.53,157,116
55,0.75,15,10,0.5,hybrid,dissonance,99,58,17,75,63.1,85.3,72.53,157,116
55,0.75,15,10,0.5,hybrid_split,dissonance,99,58,17,75,63.1,85.3,72.53,157,116
55,0.75,15,25,0.5,hybrid,dissonance,99,58,17,75,63.1,85.3,72.53,157,116
55,0.75,15,25,0.5,hybrid_split,dissonance,99,58,17,75,63.1,85.3,72.53,157,116
55,0.75,15,50,0.5,hybrid,dissonance,99,58,17,75,63.1,85.3,72.53,157,116
55,0.75,15,50,0.5,hybrid_split,dissonance,99,58,17,75,63.1,85.3,72.53,157,116
15,0.75,10,100,0.375,hybrid_split,dissonance,101,60,15,75,62.7,87.1,72.92,161,116
25,0.75,15,75,0.25,hybrid,dissonance,101,60,15,75,62.7,87.1,72.92,161,116
15,0.75,15,100,0.5,hybrid_split,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
25,0.75,30,10,0.125,hybrid,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
25,0.75,30,10,0.125,hybrid_split,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
25,0.75,30,25,0.125,hybrid,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
25,0.75,30,25,0.125,hybrid_split,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
25,0.75,30,50,0.125,hybrid,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
25,0.75,30,50,0.125,hybrid_split,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
45,0.75,25,75,0.5,hybrid,dissonance,102,61,14,75,62.6,87.9,73.12,163,116
15,0.75,25,100,0.5,hybrid_split,dissonance,103,62,13,75,62.4,88.8,73.31,165,116
15,0.75,30,100,0.5,hybrid_split,dissonance,103,62,13,75,62.4,88.8,73.31,165,116
35,0.75,20,75,0.375,hybrid,dissonance,103,62,13,75,62.4,88.8,73.31,165,116
25,0.75,20,75,0.25,hybrid_split,dissonance,104,63,12,75,62.3,89.7,73.5,167,116
35,0.75,30,75,0.5,hybrid,dissonance,104,63,12,75,62.3,89.7,73.5,167,116
15,0.75,30,75,0.375,hybrid,dissonance,107,66,9,75,61.8,92.2,74.05,173,116
25,0.75,20,10,0.25,hybrid,dissonance,107,66,9,75,61.8,92.2,74.05,173,116
25,0.75,20,10,0.25,hybrid_split,dissonance,107,66,9,75,61.8,92.2,74.05,173,116
25,0.75,20,25,0.25,hybrid,dissonance,107,66,9,75,61.8,92.2,74.05,173,116
25,0.75,20,25,0.25,hybrid_split,dissonance,107,66,9,75,61.8,92.2,74.05,173,116
25,0.75,20,50,0.25,hybrid,dissonance,107,66,9,75,61.8,92.2,74.05,173,116
25,0.75,20,50,0.25,hybrid_split,dissonance,107,66,9,75,61.8,92.2,74.05,173,116
25,0.75,25,75,0.5,hybrid,dissonance,108,67,8,75,61.7,93.1,74.23,175,116
35,0.5,25,150,0.5,hybrid,dissonance,58,18,58,76,76.3,50.0,60.42,76,116
45,0.5,30,150,0.5,hybrid,dissonance,58,18,58,76,76.3,50.0,60.42,76,116
35,0.5,20,150,0.5,hybrid,dissonance,59,19,57,76,75.6,50.9,60.82,78,116
15,0.5,20,150,0.5,hybrid,dissonance,60,20,56,76,75.0,51.7,61.22,80,116
15,0.5,25,150,0.5,hybrid,dissonance,60,20,56,76,75.0,51.7,61.22,80,116
15,0.5,30,150,0.5,hybrid,dissonance,60,20,56,76,75.0,51.7,61.22,80,116
15,0.75,20,150,0.25,hybrid,dissonance,60,20,56,76,75.0,51.7,61.22,80,116
15,0.75,25,150,0.25,hybrid,dissonance,60,20,56,76,75.0,51.7,61.22,80,116
15,0.75,30,150,0.25,hybrid,dissonance,60,20,56,76,75.0,51.7,61.22,80,116
25,0.75,15,150,0.5,hybrid,dissonance,61,21,55,76,74.4,52.6,61.62,82,116
55,0.75,20,100,0.25,hybrid_split,dissonance,64,24,52,76,72.7,55.2,62.75,88,116
55,0.75,20,75,0.25,hybrid_split,dissonance,75,35,41,76,68.2,64.7,66.37,110,116
55,0.75,5,100,0.5,hybrid,dissonance,80,40,36,76,66.7,69.0,67.8,120,116
35,0.5,25,100,0.25,hybrid,dissonance,83,43,33,76,65.9,71.6,68.6,126,116
55,0.75,5,75,0.375,hybrid_split,dissonance,89,49,27,76,64.5,76.7,70.08,138,116
55,0.75,10,10,0.375,hybrid,dissonance,89,49,27,76,64.5,76.7,70.08,138,116
55,0.75,10,10,0.375,hybrid_split,dissonance,89,49,27,76,64.5,76.7,70.08,138,116
55,0.75,10,25,0.375,hybrid,dissonance,89,49,27,76,64.5,76.7,70.08,138,116
55,0.75,10,25,0.375,hybrid_split,dissonance,89,49,27,76,64.5,76.7,70.08,138,116
55,0.75,10,50,0.375,hybrid,dissonance,89,49,27,76,64.5,76.7,70.08,138,116
55,0.75,10,50,0.375,hybrid_split,dissonance,89,49,27,76,64.5,76.7,70.08,138,116
45,0.75,20,100,0.375,hybrid_split,dissonance,90,50,26,76,64.3,77.6,70.31,140,116
55,0.75,15,10,0.375,hybrid,dissonance,91,51,25,76,64.1,78.4,70.54,142,116
55,0.75,15,10,0.375,hybrid_split,dissonance,91,51,25,76,64.1,78.4,70.54,142,116
55,0.75,15,25,0.375,hybrid,dissonance,91,51,25,76,64.1,78.4,70.54,142,116
55,0.75,15,25,0.375,hybrid_split,dissonance,91,51,25,76,64.1,78.4,70.54,142,116
55,0.75,15,50,0.375,hybrid,dissonance,91,51,25,76,64.1,78.4,70.54,142,116
55,0.75,15,50,0.375,hybrid_split,dissonance,91,51,25,76,64.1,78.4,70.54,142,116
35,0.75,25,100,0.375,hybrid_split,dissonance,94,54,22,76,63.5,81.0,71.21,148,116
35,0.75,20,75,0.25,hybrid,dissonance,98,58,18,76,62.8,84.5,72.06,156,116
55,0.75,10,75,0.5,hybrid,dissonance,98,58,18,76,62.8,84.5,72.06,156,116
15,0.75,15,100,0.375,hybrid_split,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
25,0.75,25,75,0.125,hybrid_split,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
65,0.75,10,10,0.5,hybrid,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
65,0.75,10,10,0.5,hybrid_split,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
65,0.75,10,25,0.5,hybrid,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
65,0.75,10,25,0.5,hybrid_split,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
65,0.75,10,50,0.5,hybrid,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
65,0.75,10,50,0.5,hybrid_split,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
65,0.75,15,75,0.5,hybrid_split,dissonance,99,59,17,76,62.7,85.3,72.26,158,116
15,0.75,25,100,0.375,hybrid_split,dissonance,100,60,16,76,62.5,86.2,72.46,160,116
15,0.75,30,100,0.375,hybrid_split,dissonance,100,60,16,76,62.5,86.2,72.46,160,116
25,0.75,20,75,0.125,hybrid_split,dissonance,100,60,16,76,62.5,86.2,72.46,160,116
15,0.75,15,75,0.125,hybrid,dissonance,101,61,15,76,62.3,87.1,72.66,162,116
25,0.75,15,100,0.5,hybrid_split,dissonance,101,61,15,76,62.3,87.1,72.66,162,116
15,0.75,5,100,0.375,hybrid_split,dissonance,102,62,14,76,62.2,87.9,72.86,164,116
25,0.75,25,10,0.125,hybrid,dissonance,102,62,14,76,62.2,87.9,72.86,164,116
25,0.75,25,10,0.125,hybrid_split,dissonance,102,62,14,76,62.2,87.9,72.86,164,116
25,0.75,25,25,0.125,hybrid,dissonance,102,62,14,76,62.2,87.9,72.86,164,116
25,0.75,25,25,0.125,hybrid_split,dissonance,102,62,14,76,62.2,87.9,72.86,164,116
25,0.75,25,50,0.125,hybrid,dissonance,102,62,14,76,62.2,87.9,72.86,164,116
25,0.75,25,50,0.125,hybrid_split,dissonance,102,62,14,76,62.2,87.9,72.86,164,116
15,0.75,10,100,0.5,hybrid_split,dissonance,103,63,13,76,62.0,88.8,73.05,166,116
25,0.75,20,10,0.125,hybrid,dissonance,103,63,13,76,62.0,88.8,73.05,166,116
25,0.75,20,10,0.125,hybrid_split,dissonance,103,63,13,76,62.0,88.8,73.05,166,116
25,0.75,20,25,0.125,hybrid,dissonance,103,63,13,76,62.0,88.8,73.05,166,116
25,0.75,20,25,0.125,hybrid_split,dissonance,103,63,13,76,62.0,88.8,73.05,166,116
25,0.75,20,50,0.125,hybrid,dissonance,103,63,13,76,62.0,88.8,73.05,166,116
25,0.75,20,50,0.125,hybrid_split,dissonance,103,63,13,76,62.0,88.8,73.05,166,116
25,0.75,30,75,0.375,hybrid,dissonance,104,64,12,76,61.9,89.7,73.24,168,116
15,0.75,5,75,0.125,hybrid,dissonance,105,65,11,76,61.8,90.5,73.43,170,116
25,0.75,20,75,0.375,hybrid,dissonance,106,66,10,76,61.6,91.4,73.61,172,116
25,0.75,20,75,0.5,hybrid,dissonance,108,68,8,76,61.4,93.1,73.97,176,116
15,0.75,5,150,0.125,hybrid,dissonance,59,20,57,77,74.7,50.9,60.51,79,116
35,0.75,15,150,0.375,hybrid,dissonance,59,20,57,77,74.7,50.9,60.51,79,116
25,0.75,25,150,0.5,hybrid,dissonance,60,21,56,77,74.1,51.7,60.91,81,116
25,0.75,30,150,0.5,hybrid,dissonance,60,21,56,77,74.1,51.7,60.91,81,116
55,0.75,25,100,0.25,hybrid,dissonance,60,21,56,77,74.1,51.7,60.91,81,116
35,0.75,10,150,0.5,hybrid,dissonance,61,22,55,77,73.5,52.6,61.31,83,116
55,1.0,20,100,0.375,hybrid,dissonance,62,23,54,77,72.9,53.4,61.69,85,116
15,0.75,5,150,0.5,hybrid,dissonance,63,24,53,77,72.4,54.3,62.07,87,116
35,1.0,20,100,0.25,hybrid,dissonance,63,24,53,77,72.4,54.3,62.07,87,116
45,1.0,30,100,0.375,hybrid,dissonance,67,28,49,77,70.5,57.8,63.51,95,116
65,1.0,25,100,0.5,hybrid,dissonance,68,29,48,77,70.1,58.6,63.85,97,116
35,1.0,25,100,0.375,hybrid,dissonance,69,30,47,77,69.7,59.5,64.19,99,116
35,1.0,30,100,0.375,hybrid,dissonance,69,30,47,77,69.7,59.5,64.19,99,116
55,1.0,20,100,0.5,hybrid,dissonance,69,30,47,77,69.7,59.5,64.19,99,116
65,1.0,20,100,0.5,hybrid,dissonance,69,30,47,77,69.7,59.5,64.19,99,116
45,1.0,20,100,0.625,hybrid,dissonance,76,37,40,77,67.3,65.5,66.38,113,116
55,1.0,20,100,0.625,hybrid,dissonance,76,37,40,77,67.3,65.5,66.38,113,116
65,1.0,20,100,0.625,hybrid,dissonance,76,37,40,77,67.3,65.5,66.38,113,116
35,0.75,10,100,0.25,hybrid_split,dissonance,77,38,39,77,67.0,66.4,66.67,115,116
45,0.75,5,100,0.5,hybrid,dissonance,81,42,35,77,65.9,69.8,67.78,123,116
55,0.75,25,150,0.5,hybrid_split,dissonance,85,46,31,77,64.9,73.3,68.83,131,116
55,0.75,30,150,0.5,hybrid_split,dissonance,85,46,31,77,64.9,73.3,68.83,131,116
65,0.75,25,150,0.5,hybrid_split,dissonance,85,46,31,77,64.9,73.3,68.83,131,116
65,0.75,30,150,0.5,hybrid_split,dissonance,85,46,31,77,64.9,73.3,68.83,131,116
55,0.75,15,75,0.375,hybrid_split,dissonance,91,52,25,77,63.6,78.4,70.27,143,116
25,0.75,15,75,0.125,hybrid,dissonance,96,57,20,77,62.7,82.8,71.38,153,116
25,0.75,10,75,0.25,hybrid,dissonance,97,58,19,77,62.6,83.6,71.59,155,116
35,0.75,15,100,0.5,hybrid_split,dissonance,97,58,19,77,62.6,83.6,71.59,155,116
35,0.75,25,100,0.5,hybrid_split,dissonance,97,58,19,77,62.6,83.6,71.59,155,116
65,0.75,5,75,0.5,hybrid,dissonance,97,58,19,77,62.6,83.6,71.59,155,116
45,0.75,30,10,0.5,hybrid,dissonance,103,64,13,77,61.7,88.8,72.79,167,116
45,0.75,30,10,0.5,hybrid_split,dissonance,103,64,13,77,61.7,88.8,72.79,167,116
45,0.75,30,25,0.5,hybrid,dissonance,103,64,13,77,61.7,88.8,72.79,167,116
45,0.75,30,25,0.5,hybrid_split,dissonance,103,64,13,77,61.7,88.8,72.79,167,116
45,0.75,30,50,0.5,hybrid,dissonance,103,64,13,77,61.7,88.8,72.79,167,116
45,0.75,30,50,0.5,hybrid_split,dissonance,103,64,13,77,61.7,88.8,72.79,167,116
15,0.75,15,75,0.25,hybrid,dissonance,104,65,12,77,61.5,89.7,72.98,169,116
15,0.75,20,75,0.375,hybrid,dissonance,107,68,9,77,61.1,92.2,73.54,175,116
15,0.75,25,75,0.375,hybrid,dissonance,107,68,9,77,61.1,92.2,73.54,175,116
65,0.75,30,75,0.625,hybrid,dissonance,107,68,9,77,61.1,92.2,73.54,175,116
15,0.75,30,75,0.5,hybrid,dissonance,108,69,8,77,61.0,93.1,73.72,177,116
25,0.75,30,10,0.5,hybrid,dissonance,111,72,5,77,60.7,95.7,74.25,183,116
25,0.75,30,10,0.5,hybrid_split,dissonance,111,72,5,77,60.7,95.7,74.25,183,116
25,0.75,30,25,0.5,hybrid,dissonance,111,72,5,77,60.7,95.7,74.25,183,116
25,0.75,30,25,0.5,hybrid_split,dissonance,111,72,5,77,60.7,95.7,74.25,183,116
25,0.75,30,50,0.5,hybrid,dissonance,111,72,5,77,60.7,95.7,74.25,183,116
25,0.75,30,50,0.5,hybrid_split,dissonance,111,72,5,77,60.7,95.7,74.25,183,116
25,0.5,20,150,0.5,hybrid,dissonance,58,20,58,78,74.4,50.0,59.79,78,116
15,0.75,15,150,0.375,hybrid,dissonance,60,22,56,78,73.2,51.7,60.61,82,116
25,0.75,15,150,0.375,hybrid,dissonance,60,22,56,78,73.2,51.7,60.61,82,116
15,0.75,10,150,0.5,hybrid,dissonance,62,24,54,78,72.1,53.4,61.39,86,116
55,1.0,30,100,0.375,hybrid,dissonance,62,24,54,78,72.1,53.4,61.39,86,116
25,0.75,20,150,0.625,hybrid,dissonance,64,26,52,78,71.1,55.2,62.14,90,116
25,0.75,20,150,0.75,hybrid,dissonance,64,26,52,78,71.1,55.2,62.14,90,116
25,0.75,25,150,0.75,hybrid,dissonance,64,26,52,78,71.1,55.2,62.14,90,116
25,0.75,30,150,0.75,hybrid,dissonance,64,26,52,78,71.1,55.2,62.14,90,116
15,0.75,20,150,0.625,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
15,0.75,20,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
15,0.75,25,150,0.625,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
15,0.75,25,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
15,0.75,30,150,0.625,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
15,0.75,30,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
35,0.75,20,150,0.625,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
35,0.75,20,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
35,0.75,25,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
35,0.75,30,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
45,0.75,20,150,0.625,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
45,0.75,20,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
45,0.75,25,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
45,0.75,30,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
55,0.75,20,150,0.625,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
55,0.75,20,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
55,0.75,25,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
55,0.75,30,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
65,0.75,20,150,0.625,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
65,0.75,20,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
65,0.75,25,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
65,0.75,30,150,0.75,hybrid,dissonance,65,27,51,78,70.7,56.0,62.5,92,116
25,0.75,25,150,0.25,hybrid_split,dissonance,68,30,48,78,69.4,58.6,63.55,98,116
25,0.75,30,150,0.25,hybrid_split,dissonance,68,30,48,78,69.4,58.6,63.55,98,116
55,0.75,30,10,0.25,hybrid,dissonance,68,30,48,78,69.4,58.6,63.55,98,116
55,0.75,30,10,0.25,hybrid_split,dissonance,68,30,48,78,69.4,58.6,63.55,98,116
55,0.75,30,25,0.25,hybrid,dissonance,68,30,48,78,69.4,58.6,63.55,98,116
55,0.75,30,25,0.25,hybrid_split,dissonance,68,30,48,78,69.4,58.6,63.55,98,116
55,0.75,30,50,0.25,hybrid,dissonance,68,30,48,78,69.4,58.6,63.55,98,116
